filename,onset_sec,offset_sec
audio_recording_2025-09-17T08_23_47.876323Z_ch_18_aug_v4_noise.wav,18.91,19.0
audio_recording_2025-09-17T08_23_47.876323Z_ch_22_aug_v4_noise.wav,18.91,19.0
audio_recording_2025-09-17T08_23_47.876323Z_ch_25_aug_v4_noise.wav,18.91,18.99
audio_recording_2025-09-17T08_23_47.876323Z_ch_25_aug_v4_noise.wav,39.23,39.29
audio_recording_2025-09-17T08_23_47.876323Z_ch_29_aug_v4_noise.wav,2.96,3.04
audio_recording_2025-09-17T08_23_47.876323Z_ch_29_aug_v4_noise.wav,18.92,18.99
audio_recording_2025-09-17T08_23_47.876323Z_ch_31_aug_v4_noise.wav,2.94,3.05
audio_recording_2025-09-17T08_23_47.876323Z_ch_31_aug_v4_noise.wav,18.92,18.99
audio_recording_2025-09-17T09_06_47.934589Z_ch_18_aug_v4_noise.wav,55.25,55.37
audio_recording_2025-09-17T11_20_47.884965Z_ch_15_aug_v4_noise.wav,47.62,47.7
audio_recording_2025-09-17T14_13_47.908562Z_ch_23_aug_v4_noise.wav,33.21,33.33
audio_recording_2025-09-17T14_13_47.908562Z_ch_23_aug_v4_noise.wav,50.99,51.1
audio_recording_2025-09-17T21_21_47.901021Z_ch_13_aug_v4_noise.wav,58.95,59.05
audio_recording_2025-09-17T21_21_47.901021Z_ch_13_aug_v4_noise.wav,24.47,24.53
audio_recording_2025-09-18T01_15_47.915687Z_ch_21_aug_v4_noise.wav,48.91,48.99
audio_recording_2025-09-18T01_15_47.915687Z_ch_21_aug_v4_noise.wav,52.55,52.63
audio_recording_2025-09-18T02_13_47.874396Z_ch_18_aug_v4_noise.wav,14.85,14.94
audio_recording_2025-09-18T06_33_48.029668Z_ch_15_aug_v4_noise.wav,15.69,15.83
audio_recording_2025-09-18T06_33_48.029668Z_ch_15_aug_v4_noise.wav,49.18,50.14
audio_recording_2025-09-18T07_17_47.906972Z_ch_14_aug_v4_noise.wav,37.44,37.57
audio_recording_2025-09-18T10_26_47.921112Z_ch_21_aug_v4_noise.wav,16.44,16.59
audio_recording_2025-09-18T11_34_47.905925Z_ch_14_aug_v4_noise.wav,1.49,1.59
audio_recording_2025-09-18T11_34_47.905925Z_ch_15_aug_v4_noise.wav,1.49,1.6
audio_recording_2025-09-18T11_34_47.905925Z_ch_16_aug_v4_noise.wav,1.72,1.83
audio_recording_2025-09-18T11_34_47.905925Z_ch_17_aug_v4_noise.wav,1.73,1.83
audio_recording_2025-09-18T11_34_47.905925Z_ch_18_aug_v4_noise.wav,1.73,1.83
audio_recording_2025-09-18T11_34_47.905925Z_ch_23_aug_v4_noise.wav,1.73,1.83
audio_recording_2025-09-18T13_33_47.924666Z_ch_18_aug_v4_noise.wav,1.95,2.05
audio_recording_2025-09-18T14_17_47.924832Z_ch_15_aug_v4_noise.wav,26.09,26.22
audio_recording_2025-09-18T14_17_47.924832Z_ch_15_aug_v4_noise.wav,55.82,55.91
audio_recording_2025-09-18T14_59_47.909226Z_ch_05_aug_v4_noise.wav,36.65,36.81
audio_recording_2025-09-18T14_59_47.909226Z_ch_05_aug_v4_noise.wav,46.49,46.67
audio_recording_2025-09-18T14_59_47.909226Z_ch_10_aug_v4_noise.wav,36.66,36.78
audio_recording_2025-09-18T14_59_47.909226Z_ch_10_aug_v4_noise.wav,46.49,46.65
audio_recording_2025-09-18T14_59_47.909226Z_ch_11_aug_v4_noise.wav,36.65,36.81
audio_recording_2025-09-18T14_59_47.909226Z_ch_11_aug_v4_noise.wav,46.49,46.68
audio_recording_2025-09-18T14_59_47.909226Z_ch_12_aug_v4_noise.wav,36.66,36.8
audio_recording_2025-09-18T14_59_47.909226Z_ch_13_aug_v4_noise.wav,36.66,36.8
audio_recording_2025-09-18T15_38_47.913436Z_ch_05_aug_v4_noise.wav,8.0,8.1
audio_recording_2025-09-18T17_21_47.925649Z_ch_06_aug_v4_noise.wav,2.92,2.98
audio_recording_2025-09-19T01_53_47.914928Z_ch_17_aug_v4_noise.wav,24.5,24.61
audio_recording_2025-09-19T01_53_47.914928Z_ch_17_aug_v4_noise.wav,33.39,33.65
audio_recording_2025-09-19T13_43_47.892474Z_ch_19_aug_v4_noise.wav,7.16,7.39
audio_recording_2025-09-19T15_29_47.887908Z_ch_13_aug_v4_noise.wav,31.86,32.0
audio_recording_2025-09-19T18_13_47.880376Z_ch_18_aug_v4_noise.wav,27.85,27.94
audio_recording_2025-09-19T18_13_47.880376Z_ch_18_aug_v4_noise.wav,52.19,52.48
audio_recording_2025-09-19T20_50_47.942110Z_ch_14_aug_v4_noise.wav,34.05,34.14
audio_recording_2025-09-19T20_50_47.942110Z_ch_14_aug_v4_noise.wav,46.92,47.0
audio_recording_2025-09-20T01_36_47.904357Z_ch_19_aug_v4_noise.wav,34.28,34.38
audio_recording_2025-09-20T01_49_47.926693Z_ch_22_aug_v4_noise.wav,38.85,38.94
audio_recording_2025-09-20T01_49_47.926693Z_ch_22_aug_v4_noise.wav,52.08,52.23
audio_recording_2025-09-20T01_52_47.890131Z_ch_17_aug_v4_noise.wav,14.35,14.45
audio_recording_2025-09-20T02_52_47.890485Z_ch_18_aug_v4_noise.wav,27.33,27.41
audio_recording_2025-09-20T02_52_47.890485Z_ch_18_aug_v4_noise.wav,59.33,59.43
audio_recording_2025-09-20T04_47_47.920811Z_ch_13_aug_v4_noise.wav,11.74,11.81
audio_recording_2025-09-20T04_47_47.920811Z_ch_13_aug_v4_noise.wav,57.76,57.89
audio_recording_2025-09-20T08_16_47.997595Z_ch_22_aug_v4_noise.wav,13.31,13.39
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v4_noise.wav,18.08,18.27
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v4_noise.wav,19.02,19.15
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v4_noise.wav,36.35,36.53
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v4_noise.wav,40.55,40.73
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v4_noise.wav,50.69,50.78
audio_recording_2025-09-20T09_08_47.899470Z_ch_04_aug_v4_noise.wav,55.17,55.36
audio_recording_2025-09-20T09_08_47.899470Z_ch_05_aug_v4_noise.wav,18.08,18.27
audio_recording_2025-09-20T09_08_47.899470Z_ch_05_aug_v4_noise.wav,19.03,19.16
audio_recording_2025-09-20T09_08_47.899470Z_ch_05_aug_v4_noise.wav,36.36,36.56
audio_recording_2025-09-20T09_08_47.899470Z_ch_11_aug_v4_noise.wav,18.08,18.26
audio_recording_2025-09-20T09_08_47.899470Z_ch_11_aug_v4_noise.wav,19.04,19.16
audio_recording_2025-09-20T09_08_47.899470Z_ch_11_aug_v4_noise.wav,36.36,36.55
audio_recording_2025-09-20T09_08_47.899470Z_ch_11_aug_v4_noise.wav,55.17,55.35
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,18.94,19.08
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,21.49,21.66
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,23.71,23.81
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,27.78,27.94
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,28.49,28.71
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,29.58,29.79
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,30.7,30.84
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,31.42,31.63
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,32.99,33.16
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,34.58,34.75
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,35.59,35.82
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,38.24,38.42
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,40.29,40.49
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,42.54,42.75
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,43.25,43.51
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,44.73,44.97
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,46.24,46.47
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,49.49,49.68
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,50.71,50.97
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,52.32,52.49
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,53.73,53.96
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,55.83,56.0
audio_recording_2025-09-20T09_37_47.883293Z_ch_04_aug_v4_noise.wav,58.07,58.27
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,27.76,27.94
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,28.51,28.71
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,29.58,29.78
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,30.69,30.85
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,31.42,31.64
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,32.99,33.17
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,34.57,34.78
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,35.59,35.83
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,38.24,38.42
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,40.31,40.5
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,42.54,42.76
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,43.25,43.51
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,44.73,44.98
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,46.24,46.47
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,49.49,49.69
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,50.71,50.97
audio_recording_2025-09-20T09_37_47.883293Z_ch_11_aug_v4_noise.wav,58.06,58.28
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,7.8,8.0
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,12.22,12.43
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,14.68,14.89
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,18.37,18.57
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,20.66,20.87
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,26.46,26.68
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,33.35,33.56
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,37.63,37.84
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,39.32,39.56
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,45.57,45.87
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,47.58,47.82
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,49.52,49.79
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,52.83,53.11
audio_recording_2025-09-20T09_39_47.913491Z_ch_04_aug_v4_noise.wav,56.18,56.49
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,12.23,12.42
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,14.69,14.89
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,18.38,18.58
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,20.67,20.87
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,26.47,26.69
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,37.63,37.83
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,39.34,39.56
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,45.57,45.86
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,47.58,47.82
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,49.52,49.79
audio_recording_2025-09-20T09_39_47.913491Z_ch_11_aug_v4_noise.wav,52.84,53.1
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v4_noise.wav,30.19,30.44
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v4_noise.wav,37.96,38.18
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v4_noise.wav,46.69,46.9
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v4_noise.wav,52.33,52.55
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v4_noise.wav,53.49,53.66
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v4_noise.wav,55.12,55.3
audio_recording_2025-09-20T09_45_48.059936Z_ch_04_aug_v4_noise.wav,58.15,58.34
audio_recording_2025-09-20T09_47_47.906376Z_ch_04_aug_v4_noise.wav,3.26,3.47
audio_recording_2025-09-20T09_47_47.906376Z_ch_04_aug_v4_noise.wav,24.56,24.73
audio_recording_2025-09-20T09_47_47.906376Z_ch_04_aug_v4_noise.wav,37.05,37.29
audio_recording_2025-09-20T09_47_47.906376Z_ch_04_aug_v4_noise.wav,51.39,51.62
audio_recording_2025-09-20T09_47_47.906376Z_ch_11_aug_v4_noise.wav,3.27,3.46
audio_recording_2025-09-20T09_47_47.906376Z_ch_11_aug_v4_noise.wav,51.41,51.61
audio_recording_2025-09-20T14_41_47.918131Z_ch_06_aug_v4_noise.wav,55.08,55.19
audio_recording_2025-09-20T14_49_47.921268Z_ch_22_aug_v4_noise.wav,55.19,55.28
audio_recording_2025-09-20T18_08_47.903394Z_ch_14_aug_v4_noise.wav,31.16,31.25
audio_recording_2025-09-20T19_43_47.937123Z_ch_19_aug_v4_noise.wav,5.13,5.22
audio_recording_2025-09-20T21_07_47.879106Z_ch_15_aug_v4_noise.wav,43.44,43.6
audio_recording_2025-09-20T21_07_47.879106Z_ch_15_aug_v4_noise.wav,55.99,56.18
audio_recording_2025-09-20T22_03_47.914909Z_ch_21_aug_v4_noise.wav,53.57,53.66
